Student_ID,Quiz_ID,Subject,Chapter,Questions_Attempted,Correct,Incorrect,Accuracy,Average_Time_Per_Question
STU0061,QUIZ0366,Chemistry,Atoms,17,14,3,82.35,46.87
STU0062,QUIZ0367,Physics,Work and Energy,30,25,5,83.33,86.48
STU0062,QUIZ0368,Biology,Genetics,21,7,14,33.33,52.86
STU0062,QUIZ0369,Mathematics,Calculus,28,10,18,35.71,83.16
STU0062,QUIZ0370,Chemistry,Atoms,28,11,17,39.29,41.58
STU0062,QUIZ0371,Physics,Laws of Motion,24,9,15,37.5,40.86
STU0062,QUIZ0372,Physics,Electricity,22,6,16,27.27,44.67
STU0063,QUIZ0373,Chemistry,Chemical Bonding,16,14,2,87.5,87.05
STU0063,QUIZ0374,Biology,Genetics,18,13,5,72.22,62.59
STU0063,QUIZ0375,Mathematics,Probability,23,17,6,73.91,61.78
STU0063,QUIZ0376,Biology,Genetics,25,21,4,84.0,81.53
STU0063,QUIZ0377,Mathematics,Trigonometry,25,25,0,100.0,40.93
STU0063,QUIZ0378,Chemistry,Chemical Bonding,29,28,1,96.55,83.93
STU0064,QUIZ0379,Biology,Human Body,21,16,5,76.19,44.06
STU0064,QUIZ0380,Chemistry,Acids and Bases,18,7,11,38.89,70.99
STU0064,QUIZ0381,Physics,Laws of Motion,25,23,2,92.0,54.45
STU0064,QUIZ0382,Chemistry,Organic Chemistry,26,23,3,88.46,61.57
STU0064,QUIZ0383,Mathematics,Trigonometry,26,12,14,46.15,24.9
STU0064,QUIZ0384,Physics,Motion,23,22,1,95.65,78.16
STU0065,QUIZ0385,Biology,Genetics,23,7,16,30.43,59.02
STU0065,QUIZ0386,Physics,Motion,20,18,2,90.0,72.03
STU0065,QUIZ0387,Chemistry,Acids and Bases,28,21,7,75.0,58.22
STU0065,QUIZ0388,Mathematics,Calculus,16,10,6,62.5,88.21
STU0065,QUIZ0389,Mathematics,Calculus,29,29,0,100.0,72.08
STU0065,QUIZ0390,Physics,Electricity,24,6,18,25.0,47.11
STU0066,QUIZ0391,Biology,Cell,27,11,16,40.74,67.41
STU0066,QUIZ0392,Biology,Plant Physiology,20,15,5,75.0,26.97
STU0066,QUIZ0393,Physics,Work and Energy,15,15,0,100.0,88.69
STU0066,QUIZ0394,Biology,Plant Physiology,19,9,10,47.37,65.72
STU0066,QUIZ0395,Physics,Electricity,18,14,4,77.78,50.11
STU0066,QUIZ0396,Chemistry,Acids and Bases,23,10,13,43.48,39.09
STU0067,QUIZ0397,Mathematics,Trigonometry,27,27,0,100.0,45.66
STU0067,QUIZ0398,Physics,Electricity,15,8,7,53.33,84.5
STU0067,QUIZ0399,Mathematics,Algebra,25,9,16,36.0,43.19
STU0067,QUIZ0400,Mathematics,Trigonometry,28,6,22,21.43,89.75
STU0067,QUIZ0401,Chemistry,Acids and Bases,24,21,3,87.5,49.29
STU0067,QUIZ0402,Physics,Electricity,24,13,11,54.17,24.01
STU0068,QUIZ0403,Biology,Genetics,15,10,5,66.67,21.36
STU0068,QUIZ0404,Mathematics,Trigonometry,28,16,12,57.14,39.9
STU0068,QUIZ0405,Physics,Work and Energy,23,16,7,69.57,32.72
STU0068,QUIZ0406,Biology,Cell,30,14,16,46.67,53.85
STU0068,QUIZ0407,Mathematics,Calculus,25,15,10,60.0,72.23
STU0068,QUIZ0408,Physics,Electricity,20,16,4,80.0,54.42
STU0069,QUIZ0409,Physics,Laws of Motion,16,15,1,93.75,61.7
STU0069,QUIZ0410,Biology,Plant Physiology,29,28,1,96.55,62.69
STU0069,QUIZ0411,Physics,Motion,21,5,16,23.81,27.29
STU0069,QUIZ0412,Biology,Human Body,21,6,15,28.57,24.48
STU0069,QUIZ0413,Biology,Plant Physiology,20,19,1,95.0,34.55
STU0069,QUIZ0414,Physics,Work and Energy,28,23,5,82.14,35.77
STU0070,QUIZ0415,Chemistry,Atoms,17,17,0,100.0,67.58
STU0070,QUIZ0416,Mathematics,Probability,23,17,6,73.91,80.73
STU0070,QUIZ0417,Chemistry,Atoms,22,7,15,31.82,59.81
STU0070,QUIZ0418,Physics,Electricity,21,20,1,95.24,59.01
STU0070,QUIZ0419,Chemistry,Atoms,29,11,18,37.93,57.34
STU0070,QUIZ0420,Chemistry,Acids and Bases,28,17,11,60.71,86.47
STU0071,QUIZ0421,Chemistry,Atoms,28,22,6,78.57,81.84
STU0071,QUIZ0422,Mathematics,Trigonometry,21,10,11,47.62,41.47
STU0071,QUIZ0423,Chemistry,Acids and Bases,16,6,10,37.5,83.45
STU0071,QUIZ0424,Physics,Laws of Motion,21,6,15,28.57,57.89
STU0071,QUIZ0425,Physics,Electricity,21,5,16,23.81,69.91
STU0071,QUIZ0426,Mathematics,Probability,20,13,7,65.0,25.67
STU0072,QUIZ0427,Physics,Electricity,24,11,13,45.83,24.46
STU0072,QUIZ0428,Biology,Genetics,29,17,12,58.62,41.1
STU0072,QUIZ0429,Chemistry,Atoms,23,13,10,56.52,70.18
STU0072,QUIZ0430,Physics,Work and Energy,19,14,5,73.68,76.07
STU0072,QUIZ0431,Physics,Laws of Motion,15,14,1,93.33,68.78
STU0072,QUIZ0432,Biology,Plant Physiology,19,12,7,63.16,34.31
STU0073,QUIZ0433,Mathematics,Calculus,25,19,6,76.0,72.2
STU0073,QUIZ0434,Chemistry,Organic Chemistry,20,12,8,60.0,62.41
STU0073,QUIZ0435,Mathematics,Trigonometry,24,6,18,25.0,71.71
STU0073,QUIZ0436,Physics,Work and Energy,17,9,8,52.94,61.94
STU0073,QUIZ0437,Physics,Motion,29,21,8,72.41,31.63
STU0073,QUIZ0438,Physics,Motion,21,9,12,42.86,81.9
STU0074,QUIZ0439,Physics,Work and Energy,18,13,5,72.22,52.36
STU0074,QUIZ0440,Biology,Genetics,17,11,6,64.71,81.53
STU0074,QUIZ0441,Physics,Motion,23,23,0,100.0,63.7
STU0074,QUIZ0442,Chemistry,Chemical Bonding,26,16,10,61.54,72.06
STU0074,QUIZ0443,Physics,Motion,28,28,0,100.0,24.57
STU0074,QUIZ0444,Physics,Motion,24,22,2,91.67,53.17
STU0075,QUIZ0445,Physics,Motion,30,29,1,96.67,78.07
STU0075,QUIZ0446,Biology,Genetics,15,11,4,73.33,75.1
STU0075,QUIZ0447,Chemistry,Organic Chemistry,21,9,12,42.86,48.58
STU0075,QUIZ0448,Mathematics,Probability,15,5,10,33.33,70.12
STU0075,QUIZ0449,Mathematics,Algebra,19,12,7,63.16,74.45
STU0075,QUIZ0450,Chemistry,Organic Chemistry,21,7,14,33.33,59.46
STU0076,QUIZ0451,Biology,Genetics,26,11,15,42.31,65.5
STU0076,QUIZ0452,Mathematics,Calculus,28,13,15,46.43,30.41
STU0076,QUIZ0453,Mathematics,Probability,18,13,5,72.22,81.31
STU0076,QUIZ0454,Physics,Laws of Motion,18,10,8,55.56,52.53
STU0076,QUIZ0455,Biology,Genetics,16,9,7,56.25,83.8
STU0076,QUIZ0456,Biology,Human Body,26,10,16,38.46,52.1
STU0077,QUIZ0457,Chemistry,Atoms,22,11,11,50.0,65.6
STU0077,QUIZ0458,Chemistry,Atoms,19,10,9,52.63,86.47
STU0077,QUIZ0459,Mathematics,Trigonometry,16,14,2,87.5,20.93
STU0077,QUIZ0460,Biology,Genetics,30,30,0,100.0,64.27
STU0077,QUIZ0461,Physics,Work and Energy,30,14,16,46.67,79.31
STU0077,QUIZ0462,Chemistry,Acids and Bases,22,7,15,31.82,44.39
STU0078,QUIZ0463,Chemistry,Atoms,29,25,4,86.21,56.96
STU0078,QUIZ0464,Physics,Motion,21,9,12,42.86,68.75
STU0078,QUIZ0465,Biology,Genetics,22,19,3,86.36,61.36
STU0078,QUIZ0466,Physics,Motion,24,13,11,54.17,23.3
STU0078,QUIZ0467,Mathematics,Calculus,26,5,21,19.23,35.56
STU0078,QUIZ0468,Mathematics,Algebra,21,10,11,47.62,82.29
STU0079,QUIZ0469,Biology,Genetics,28,28,0,100.0,70.99
STU0079,QUIZ0470,Biology,Plant Physiology,22,7,15,31.82,60.35
STU0079,QUIZ0471,Chemistry,Atoms,19,11,8,57.89,74.24
STU0079,QUIZ0472,Chemistry,Atoms,24,19,5,79.17,66.37
STU0079,QUIZ0473,Biology,Genetics,29,27,2,93.1,35.58
STU0079,QUIZ0474,Biology,Human Body,15,10,5,66.67,39.3
STU0080,QUIZ0475,Physics,Laws of Motion,24,11,13,45.83,82.73
STU0080,QUIZ0476,Biology,Human Body,16,15,1,93.75,36.73
STU0080,QUIZ0477,Chemistry,Organic Chemistry,23,13,10,56.52,56.14
STU0080,QUIZ0478,Biology,Plant Physiology,16,15,1,93.75,63.59
STU0080,QUIZ0479,Mathematics,Calculus,27,5,22,18.52,48.39
STU0080,QUIZ0480,Mathematics,Algebra,27,10,17,37.04,58.74
STU0081,QUIZ0481,Chemistry,Acids and Bases,22,14,8,63.64,59.13
STU0081,QUIZ0482,Biology,Plant Physiology,24,13,11,54.17,77.79
STU0081,QUIZ0483,Chemistry,Chemical Bonding,27,17,10,62.96,63.44
STU0081,QUIZ0484,Biology,Plant Physiology,23,22,1,95.65,50.73
STU0081,QUIZ0485,Chemistry,Chemical Bonding,20,9,11,45.0,46.81
STU0081,QUIZ0486,Mathematics,Trigonometry,20,5,15,25.0,31.85
STU0082,QUIZ0487,Physics,Laws of Motion,22,9,13,40.91,46.75
STU0082,QUIZ0488,Mathematics,Calculus,24,7,17,29.17,70.93
STU0082,QUIZ0489,Biology,Plant Physiology,17,15,2,88.24,41.56
STU0082,QUIZ0490,Chemistry,Acids and Bases,15,10,5,66.67,49.39
STU0082,QUIZ0491,Physics,Motion,22,20,2,90.91,84.46
STU0082,QUIZ0492,Chemistry,Chemical Bonding,29,26,3,89.66,24.45
STU0083,QUIZ0493,Chemistry,Chemical Bonding,28,9,19,32.14,56.13
STU0083,QUIZ0494,Chemistry,Acids and Bases,18,16,2,88.89,54.45
STU0083,QUIZ0495,Mathematics,Probability,27,21,6,77.78,34.19
STU0083,QUIZ0496,Chemistry,Organic Chemistry,18,18,0,100.0,68.87
STU0083,QUIZ0497,Chemistry,Chemical Bonding,22,20,2,90.91,40.2
STU0083,QUIZ0498,Mathematics,Calculus,23,15,8,65.22,70.96
STU0084,QUIZ0499,Chemistry,Atoms,29,27,2,93.1,68.36
STU0084,QUIZ0500,Physics,Work and Energy,25,19,6,76.0,88.99
STU0084,QUIZ0501,Chemistry,Atoms,22,6,16,27.27,27.44
STU0084,QUIZ0502,Mathematics,Calculus,27,20,7,74.07,38.79
STU0084,QUIZ0503,Chemistry,Chemical Bonding,20,5,15,25.0,79.03
STU0084,QUIZ0504,Biology,Cell,24,10,14,41.67,26.53
STU0085,QUIZ0505,Chemistry,Atoms,26,11,15,42.31,23.41
STU0085,QUIZ0506,Mathematics,Calculus,15,12,3,80.0,38.99
STU0085,QUIZ0507,Mathematics,Calculus,18,8,10,44.44,39.26
STU0085,QUIZ0508,Biology,Genetics,20,7,13,35.0,56.57
STU0085,QUIZ0509,Biology,Genetics,21,16,5,76.19,87.85
STU0085,QUIZ0510,Chemistry,Acids and Bases,23,23,0,100.0,41.55
STU0086,QUIZ0511,Chemistry,Organic Chemistry,25,25,0,100.0,56.08
STU0086,QUIZ0512,Physics,Laws of Motion,17,14,3,82.35,31.19
STU0086,QUIZ0513,Chemistry,Atoms,24,10,14,41.67,30.4
STU0086,QUIZ0514,Mathematics,Probability,21,15,6,71.43,32.43
STU0086,QUIZ0515,Mathematics,Trigonometry,16,10,6,62.5,46.96
STU0086,QUIZ0516,Physics,Work and Energy,28,23,5,82.14,54.47
STU0087,QUIZ0517,Biology,Genetics,29,18,11,62.07,64.59
STU0087,QUIZ0518,Mathematics,Algebra,18,14,4,77.78,56.54
STU0087,QUIZ0519,Mathematics,Probability,26,10,16,38.46,86.15
STU0087,QUIZ0520,Biology,Human Body,17,16,1,94.12,86.53
STU0087,QUIZ0521,Chemistry,Atoms,16,12,4,75.0,23.01
STU0087,QUIZ0522,Physics,Motion,24,17,7,70.83,26.67
STU0088,QUIZ0523,Mathematics,Calculus,17,14,3,82.35,72.73
STU0088,QUIZ0524,Chemistry,Organic Chemistry,27,14,13,51.85,75.47
STU0088,QUIZ0525,Mathematics,Trigonometry,22,15,7,68.18,32.65
STU0088,QUIZ0526,Biology,Plant Physiology,20,11,9,55.0,85.83
STU0088,QUIZ0527,Physics,Work and Energy,16,8,8,50.0,59.73
STU0088,QUIZ0528,Chemistry,Organic Chemistry,23,5,18,21.74,50.35
STU0089,QUIZ0529,Physics,Work and Energy,17,15,2,88.24,21.84
STU0089,QUIZ0530,Chemistry,Organic Chemistry,22,7,15,31.82,22.7
STU0089,QUIZ0531,Biology,Human Body,15,14,1,93.33,57.31
STU0089,QUIZ0532,Biology,Genetics,23,19,4,82.61,73.62
STU0089,QUIZ0533,Chemistry,Chemical Bonding,25,8,17,32.0,43.16
STU0089,QUIZ0534,Physics,Electricity,30,22,8,73.33,35.98
STU0090,QUIZ0535,Mathematics,Trigonometry,24,22,2,91.67,78.02
STU0090,QUIZ0536,Physics,Electricity,29,29,0,100.0,87.48
STU0090,QUIZ0537,Biology,Plant Physiology,21,12,9,57.14,35.45
STU0090,QUIZ0538,Biology,Human Body,27,15,12,55.56,68.29
STU0090,QUIZ0539,Mathematics,Trigonometry,30,8,22,26.67,64.93
STU0090,QUIZ0540,Biology,Plant Physiology,29,13,16,44.83,73.1
STU0091,QUIZ0541,Chemistry,Atoms,29,18,11,62.07,86.23
STU0091,QUIZ0542,Physics,Electricity,25,14,11,56.0,45.93
STU0091,QUIZ0543,Biology,Cell,19,9,10,47.37,62.03
STU0091,QUIZ0544,Chemistry,Acids and Bases,22,16,6,72.73,25.94
STU0091,QUIZ0545,Mathematics,Trigonometry,16,8,8,50.0,37.47
STU0091,QUIZ0546,Chemistry,Atoms,27,10,17,37.04,82.37
STU0092,QUIZ0547,Mathematics,Probability,17,14,3,82.35,48.71
STU0092,QUIZ0548,Biology,Genetics,20,19,1,95.0,59.02
STU0092,QUIZ0549,Physics,Electricity,15,5,10,33.33,29.78
STU0092,QUIZ0550,Biology,Cell,20,19,1,95.0,28.59
STU0092,QUIZ0551,Mathematics,Calculus,26,21,5,80.77,54.68
STU0092,QUIZ0552,Chemistry,Acids and Bases,26,15,11,57.69,83.97
STU0093,QUIZ0553,Chemistry,Chemical Bonding,19,5,14,26.32,72.92
STU0093,QUIZ0554,Physics,Laws of Motion,27,14,13,51.85,73.25
STU0093,QUIZ0555,Mathematics,Trigonometry,20,5,15,25.0,71.08
STU0093,QUIZ0556,Physics,Electricity,23,22,1,95.65,84.78
STU0093,QUIZ0557,Mathematics,Probability,23,18,5,78.26,54.48
STU0093,QUIZ0558,Physics,Electricity,25,23,2,92.0,81.01
STU0094,QUIZ0559,Physics,Laws of Motion,23,20,3,86.96,68.45
STU0094,QUIZ0560,Biology,Genetics,18,16,2,88.89,51.82
STU0094,QUIZ0561,Physics,Electricity,25,10,15,40.0,36.47
STU0094,QUIZ0562,Biology,Human Body,19,8,11,42.11,22.53
STU0094,QUIZ0563,Biology,Plant Physiology,21,21,0,100.0,86.69
STU0094,QUIZ0564,Mathematics,Algebra,20,11,9,55.0,27.23
STU0095,QUIZ0565,Chemistry,Chemical Bonding,19,10,9,52.63,27.41
STU0095,QUIZ0566,Biology,Human Body,25,22,3,88.0,28.65
STU0095,QUIZ0567,Chemistry,Organic Chemistry,16,15,1,93.75,20.22
STU0095,QUIZ0568,Chemistry,Organic Chemistry,20,18,2,90.0,35.69
STU0095,QUIZ0569,Biology,Plant Physiology,25,15,10,60.0,61.07
STU0095,QUIZ0570,Mathematics,Probability,30,17,13,56.67,72.47
STU0096,QUIZ0571,Mathematics,Algebra,29,22,7,75.86,64.84
STU0096,QUIZ0572,Biology,Genetics,25,13,12,52.0,81.98
STU0096,QUIZ0573,Physics,Work and Energy,30,24,6,80.0,51.13
STU0096,QUIZ0574,Physics,Laws of Motion,18,11,7,61.11,22.66
STU0096,QUIZ0575,Physics,Laws of Motion,29,11,18,37.93,39.79
STU0096,QUIZ0576,Physics,Laws of Motion,15,9,6,60.0,67.07
STU0097,QUIZ0577,Chemistry,Acids and Bases,25,18,7,72.0,70.58
STU0097,QUIZ0578,Physics,Laws of Motion,29,7,22,24.14,68.58
STU0097,QUIZ0579,Mathematics,Algebra,28,12,16,42.86,31.49
STU0097,QUIZ0580,Chemistry,Chemical Bonding,18,12,6,66.67,50.26
STU0097,QUIZ0581,Biology,Genetics,20,14,6,70.0,26.14
STU0097,QUIZ0582,Mathematics,Algebra,22,21,1,95.45,64.37
STU0098,QUIZ0583,Mathematics,Calculus,16,15,1,93.75,44.56
STU0098,QUIZ0584,Mathematics,Probability,23,13,10,56.52,85.0
STU0098,QUIZ0585,Chemistry,Acids and Bases,25,6,19,24.0,86.8
STU0098,QUIZ0586,Biology,Cell,26,16,10,61.54,80.53
STU0098,QUIZ0587,Chemistry,Acids and Bases,16,8,8,50.0,51.97
STU0098,QUIZ0588,Biology,Genetics,26,24,2,92.31,67.29
STU0099,QUIZ0589,Physics,Laws of Motion,29,9,20,31.03,72.99
STU0099,QUIZ0590,Biology,Human Body,25,24,1,96.0,58.24
STU0099,QUIZ0591,Mathematics,Trigonometry,23,7,16,30.43,79.93
STU0099,QUIZ0592,Chemistry,Organic Chemistry,24,12,12,50.0,57.62
STU0099,QUIZ0593,Biology,Genetics,15,9,6,60.0,65.7
STU0099,QUIZ0594,Chemistry,Atoms,24,20,4,83.33,72.89
STU0100,QUIZ0595,Chemistry,Organic Chemistry,27,18,9,66.67,21.58
STU0100,QUIZ0596,Physics,Electricity,24,10,14,41.67,43.32
STU0100,QUIZ0597,Chemistry,Organic Chemistry,20,20,0,100.0,28.61
STU0100,QUIZ0598,Physics,Work and Energy,21,10,11,47.62,74.7
STU0100,QUIZ0599,Biology,Plant Physiology,30,21,9,70.0,40.88
STU0100,QUIZ0600,Biology,Genetics,17,17,0,100.0,47.42
STU0101,QUIZ0601,Physics,Laws of Motion,25,16,9,64.0,36.31
STU0101,QUIZ0602,Mathematics,Algebra,16,14,2,87.5,37.15
STU0101,QUIZ0603,Chemistry,Atoms,16,10,6,62.5,66.96
STU0101,QUIZ0604,Biology,Cell,16,8,8,50.0,70.6
STU0101,QUIZ0605,Physics,Electricity,30,18,12,60.0,60.15
STU0101,QUIZ0606,Chemistry,Atoms,20,6,14,30.0,73.72
STU0102,QUIZ0607,Mathematics,Algebra,30,13,17,43.33,39.7
STU0102,QUIZ0608,Mathematics,Trigonometry,20,6,14,30.0,40.33
STU0102,QUIZ0609,Physics,Work and Energy,30,25,5,83.33,77.49
STU0102,QUIZ0610,Physics,Laws of Motion,21,5,16,23.81,74.11
STU0102,QUIZ0611,Mathematics,Trigonometry,19,10,9,52.63,62.41
STU0102,QUIZ0612,Mathematics,Calculus,16,9,7,56.25,35.11
STU0103,QUIZ0613,Biology,Cell,30,13,17,43.33,76.41
STU0103,QUIZ0614,Mathematics,Calculus,30,12,18,40.0,75.59
STU0103,QUIZ0615,Chemistry,Atoms,15,13,2,86.67,62.75
STU0103,QUIZ0616,Mathematics,Trigonometry,15,13,2,86.67,37.77
STU0103,QUIZ0617,Physics,Laws of Motion,16,9,7,56.25,71.8
STU0103,QUIZ0618,Biology,Cell,20,18,2,90.0,64.58
STU0104,QUIZ0619,Physics,Motion,17,14,3,82.35,57.75
STU0104,QUIZ0620,Biology,Human Body,30,19,11,63.33,78.65
STU0104,QUIZ0621,Physics,Electricity,24,5,19,20.83,29.57
STU0104,QUIZ0622,Chemistry,Organic Chemistry,26,18,8,69.23,80.52
STU0104,QUIZ0623,Biology,Human Body,18,13,5,72.22,87.93
STU0104,QUIZ0624,Physics,Work and Energy,26,10,16,38.46,56.47
STU0105,QUIZ0625,Physics,Laws of Motion,18,17,1,94.44,53.06
STU0105,QUIZ0626,Chemistry,Organic Chemistry,26,19,7,73.08,50.91
STU0105,QUIZ0627,Mathematics,Trigonometry,29,18,11,62.07,86.4
STU0105,QUIZ0628,Mathematics,Trigonometry,24,8,16,33.33,85.32
STU0105,QUIZ0629,Mathematics,Probability,16,15,1,93.75,51.18
STU0105,QUIZ0630,Biology,Genetics,25,18,7,72.0,55.07
STU0106,QUIZ0631,Chemistry,Atoms,22,10,12,45.45,38.28
STU0106,QUIZ0632,Biology,Human Body,23,17,6,73.91,86.98
STU0106,QUIZ0633,Chemistry,Atoms,30,17,13,56.67,77.89
STU0106,QUIZ0634,Biology,Human Body,25,6,19,24.0,52.25
STU0106,QUIZ0635,Chemistry,Atoms,18,8,10,44.44,72.76
STU0106,QUIZ0636,Chemistry,Atoms,16,5,11,31.25,35.8
STU0107,QUIZ0637,Biology,Genetics,18,12,6,66.67,75.14
STU0107,QUIZ0638,Chemistry,Acids and Bases,18,11,7,61.11,80.23
STU0107,QUIZ0639,Physics,Laws of Motion,29,10,19,34.48,26.84
STU0107,QUIZ0640,Chemistry,Organic Chemistry,22,16,6,72.73,69.91
STU0107,QUIZ0641,Mathematics,Probability,18,5,13,27.78,80.29
STU0107,QUIZ0642,Biology,Genetics,24,10,14,41.67,37.96
STU0108,QUIZ0643,Chemistry,Chemical Bonding,22,15,7,68.18,49.56
STU0108,QUIZ0644,Biology,Genetics,28,18,10,64.29,44.29
STU0108,QUIZ0645,Physics,Electricity,26,12,14,46.15,54.78
STU0108,QUIZ0646,Biology,Plant Physiology,30,12,18,40.0,28.3
STU0108,QUIZ0647,Mathematics,Probability,25,22,3,88.0,43.76
STU0108,QUIZ0648,Physics,Electricity,24,12,12,50.0,69.22
STU0109,QUIZ0649,Physics,Electricity,17,10,7,58.82,69.23
STU0109,QUIZ0650,Physics,Work and Energy,22,7,15,31.82,56.4
STU0109,QUIZ0651,Chemistry,Atoms,29,7,22,24.14,75.45
STU0109,QUIZ0652,Chemistry,Atoms,17,10,7,58.82,35.11
STU0109,QUIZ0653,Physics,Work and Energy,15,6,9,40.0,22.8
STU0109,QUIZ0654,Biology,Plant Physiology,23,19,4,82.61,74.94
STU0110,QUIZ0655,Chemistry,Atoms,19,9,10,47.37,59.6
STU0110,QUIZ0656,Mathematics,Algebra,17,14,3,82.35,22.7
STU0110,QUIZ0657,Biology,Genetics,19,5,14,26.32,31.13
STU0110,QUIZ0658,Physics,Electricity,19,8,11,42.11,55.56
STU0110,QUIZ0659,Biology,Genetics,21,18,3,85.71,38.54
STU0110,QUIZ0660,Chemistry,Atoms,20,11,9,55.0,25.86
STU0111,QUIZ0661,Biology,Human Body,17,7,10,41.18,48.01
STU0111,QUIZ0662,Mathematics,Algebra,16,13,3,81.25,83.46
STU0111,QUIZ0663,Physics,Work and Energy,20,8,12,40.0,71.31
STU0111,QUIZ0664,Chemistry,Organic Chemistry,29,29,0,100.0,61.53
STU0111,QUIZ0665,Mathematics,Trigonometry,30,30,0,100.0,59.5
STU0111,QUIZ0666,Biology,Cell,21,20,1,95.24,73.48
STU0112,QUIZ0667,Mathematics,Trigonometry,23,9,14,39.13,70.73
STU0112,QUIZ0668,Biology,Genetics,17,14,3,82.35,45.31
STU0112,QUIZ0669,Mathematics,Algebra,15,15,0,100.0,78.42
STU0112,QUIZ0670,Mathematics,Trigonometry,16,15,1,93.75,27.33
STU0112,QUIZ0671,Physics,Electricity,18,11,7,61.11,43.59
STU0112,QUIZ0672,Biology,Cell,23,19,4,82.61,79.6
STU0113,QUIZ0673,Physics,Laws of Motion,18,14,4,77.78,86.71
STU0113,QUIZ0674,Chemistry,Acids and Bases,27,17,10,62.96,54.12
STU0113,QUIZ0675,Physics,Electricity,21,19,2,90.48,89.27
STU0113,QUIZ0676,Mathematics,Algebra,23,23,0,100.0,21.5
STU0113,QUIZ0677,Mathematics,Trigonometry,29,21,8,72.41,81.47
STU0113,QUIZ0678,Chemistry,Chemical Bonding,20,12,8,60.0,72.65
STU0114,QUIZ0679,Biology,Human Body,15,7,8,46.67,41.7
STU0114,QUIZ0680,Mathematics,Algebra,28,5,23,17.86,79.49
STU0114,QUIZ0681,Mathematics,Probability,24,22,2,91.67,59.09
STU0114,QUIZ0682,Physics,Motion,20,6,14,30.0,54.38
STU0114,QUIZ0683,Chemistry,Atoms,15,12,3,80.0,66.45
STU0114,QUIZ0684,Biology,Cell,16,9,7,56.25,26.83
STU0115,QUIZ0685,Physics,Motion,18,15,3,83.33,88.24
STU0115,QUIZ0686,Physics,Laws of Motion,28,8,20,28.57,36.84
STU0115,QUIZ0687,Physics,Electricity,30,16,14,53.33,24.25
STU0115,QUIZ0688,Physics,Work and Energy,24,15,9,62.5,57.45
STU0115,QUIZ0689,Biology,Plant Physiology,17,15,2,88.24,33.16
STU0115,QUIZ0690,Biology,Plant Physiology,28,25,3,89.29,38.62
STU0116,QUIZ0691,Biology,Cell,21,20,1,95.24,26.76
STU0116,QUIZ0692,Mathematics,Probability,15,13,2,86.67,77.95
STU0116,QUIZ0693,Physics,Motion,29,19,10,65.52,30.74
STU0116,QUIZ0694,Mathematics,Calculus,17,6,11,35.29,79.25
STU0116,QUIZ0695,Mathematics,Calculus,28,23,5,82.14,71.23
STU0116,QUIZ0696,Biology,Cell,24,7,17,29.17,40.49
STU0117,QUIZ0697,Chemistry,Chemical Bonding,27,12,15,44.44,21.4
STU0117,QUIZ0698,Physics,Motion,23,17,6,73.91,56.21
STU0117,QUIZ0699,Physics,Electricity,22,16,6,72.73,79.94
STU0117,QUIZ0700,Mathematics,Probability,25,13,12,52.0,31.76
STU0117,QUIZ0701,Biology,Human Body,15,9,6,60.0,80.55
STU0117,QUIZ0702,Physics,Motion,24,24,0,100.0,25.52
STU0118,QUIZ0703,Chemistry,Acids and Bases,18,18,0,100.0,66.01
STU0118,QUIZ0704,Chemistry,Acids and Bases,18,10,8,55.56,71.11
STU0118,QUIZ0705,Chemistry,Chemical Bonding,15,6,9,40.0,81.4
STU0118,QUIZ0706,Chemistry,Organic Chemistry,26,20,6,76.92,82.02
STU0118,QUIZ0707,Physics,Motion,17,11,6,64.71,48.12
STU0118,QUIZ0708,Physics,Work and Energy,23,19,4,82.61,74.54
STU0119,QUIZ0709,Chemistry,Acids and Bases,23,18,5,78.26,55.0
STU0119,QUIZ0710,Biology,Human Body,22,9,13,40.91,31.16
STU0119,QUIZ0711,Physics,Work and Energy,30,24,6,80.0,62.36
STU0119,QUIZ0712,Chemistry,Atoms,28,19,9,67.86,47.17
STU0119,QUIZ0713,Mathematics,Algebra,18,17,1,94.44,30.43
STU0119,QUIZ0714,Chemistry,Acids and Bases,20,9,11,45.0,20.47
STU0120,QUIZ0715,Physics,Motion,29,20,9,68.97,77.0
STU0120,QUIZ0716,Mathematics,Trigonometry,27,8,19,29.63,71.27
STU0120,QUIZ0717,Chemistry,Atoms,22,10,12,45.45,77.48
STU0120,QUIZ0718,Biology,Plant Physiology,22,17,5,77.27,74.27
STU0120,QUIZ0719,Biology,Human Body,25,11,14,44.0,79.69
STU0120,QUIZ0720,Chemistry,Organic Chemistry,15,10,5,66.67,20.15
STU0121,QUIZ0721,Chemistry,Organic Chemistry,27,19,8,70.37,40.22
STU0121,QUIZ0722,Biology,Genetics,19,16,3,84.21,37.48
STU0121,QUIZ0723,Chemistry,Acids and Bases,20,19,1,95.0,81.88
STU0121,QUIZ0724,Mathematics,Probability,18,7,11,38.89,50.17
STU0121,QUIZ0725,Mathematics,Algebra,30,20,10,66.67,89.23
STU0121,QUIZ0726,Mathematics,Trigonometry,19,14,5,73.68,75.51
STU0122,QUIZ0727,Biology,Human Body,19,11,8,57.89,40.97
STU0122,QUIZ0728,Mathematics,Calculus,27,5,22,18.52,41.54
STU0122,QUIZ0729,Biology,Genetics,21,13,8,61.9,20.91
STU0122,QUIZ0730,Biology,Human Body,30,23,7,76.67,66.15
