Student_ID,Lecture_ID,Subject,Chapter,Faculty,Lecture_Date,Attendance_Percentage
STU0036,LEC0353,Physics,Laws of Motion,Dr. Priya,2026-02-25,72
STU0036,LEC0354,Physics,Laws of Motion,Dr. Kumar,2026-04-09,93
STU0036,LEC0355,Mathematics,Probability,Dr. Ravi,2026-02-01,97
STU0036,LEC0356,Physics,Electricity,Dr. Meena,2026-07-17,68
STU0036,LEC0357,Mathematics,Probability,Dr. Kumar,2026-04-16,98
STU0036,LEC0358,Biology,Genetics,Dr. Ravi,2026-07-24,59
STU0036,LEC0359,Chemistry,Chemical Bonding,Dr. Arun,2026-05-11,99
STU0036,LEC0360,Physics,Work and Energy,Dr. Priya,2026-07-15,92
STU0037,LEC0361,Biology,Genetics,Dr. Meena,2026-06-10,95
STU0037,LEC0362,Physics,Laws of Motion,Dr. Priya,2026-04-15,87
STU0037,LEC0363,Chemistry,Chemical Bonding,Dr. Kumar,2026-05-14,58
STU0037,LEC0364,Biology,Cell,Dr. Arun,2026-03-12,62
STU0037,LEC0365,Chemistry,Organic Chemistry,Dr. Kumar,2026-07-06,89
STU0037,LEC0366,Chemistry,Atoms,Dr. Kumar,2026-01-29,74
STU0037,LEC0367,Biology,Human Body,Dr. Priya,2026-05-12,64
STU0037,LEC0368,Mathematics,Probability,Dr. Meena,2026-03-25,53
STU0037,LEC0369,Biology,Cell,Dr. Arun,2026-03-24,57
STU0037,LEC0370,Mathematics,Calculus,Dr. Arun,2026-04-16,72
STU0038,LEC0371,Biology,Genetics,Dr. Arun,2026-02-07,53
STU0038,LEC0372,Chemistry,Atoms,Dr. Kumar,2026-03-25,53
STU0038,LEC0373,Mathematics,Trigonometry,Dr. Arun,2026-03-24,80
STU0038,LEC0374,Mathematics,Algebra,Dr. Meena,2026-06-05,61
STU0038,LEC0375,Mathematics,Probability,Dr. Arun,2026-02-24,71
STU0038,LEC0376,Mathematics,Algebra,Dr. Kumar,2026-06-26,92
STU0038,LEC0377,Physics,Laws of Motion,Dr. Arun,2026-04-16,73
STU0038,LEC0378,Mathematics,Calculus,Dr. Priya,2026-02-02,91
STU0038,LEC0379,Mathematics,Trigonometry,Dr. Ravi,2026-05-28,74
STU0038,LEC0380,Physics,Motion,Dr. Priya,2026-02-11,90
STU0039,LEC0381,Physics,Motion,Dr. Ravi,2026-06-08,91
STU0039,LEC0382,Chemistry,Chemical Bonding,Dr. Meena,2026-03-09,56
STU0039,LEC0383,Physics,Work and Energy,Dr. Arun,2026-07-11,96
STU0039,LEC0384,Biology,Genetics,Dr. Ravi,2026-04-08,96
STU0039,LEC0385,Chemistry,Atoms,Dr. Priya,2026-03-02,62
STU0039,LEC0386,Biology,Human Body,Dr. Ravi,2026-06-14,72
STU0039,LEC0387,Mathematics,Probability,Dr. Kumar,2026-05-31,77
STU0039,LEC0388,Physics,Electricity,Dr. Meena,2026-05-10,83
STU0039,LEC0389,Physics,Laws of Motion,Dr. Ravi,2026-03-19,67
STU0039,LEC0390,Chemistry,Acids and Bases,Dr. Kumar,2026-04-25,86
STU0040,LEC0391,Physics,Laws of Motion,Dr. Meena,2026-04-29,81
STU0040,LEC0392,Physics,Laws of Motion,Dr. Meena,2026-04-03,98
STU0040,LEC0393,Biology,Plant Physiology,Dr. Meena,2026-03-21,88
STU0040,LEC0394,Mathematics,Trigonometry,Dr. Priya,2026-03-12,50
STU0040,LEC0395,Chemistry,Chemical Bonding,Dr. Ravi,2026-02-04,94
STU0040,LEC0396,Physics,Electricity,Dr. Ravi,2026-01-25,95
STU0040,LEC0397,Mathematics,Calculus,Dr. Priya,2026-04-26,68
STU0040,LEC0398,Mathematics,Algebra,Dr. Priya,2026-04-26,64
STU0040,LEC0399,Physics,Laws of Motion,Dr. Arun,2026-01-27,52
STU0040,LEC0400,Chemistry,Acids and Bases,Dr. Priya,2026-05-06,67
STU0041,LEC0401,Physics,Laws of Motion,Dr. Priya,2026-03-02,84
STU0041,LEC0402,Physics,Motion,Dr. Arun,2026-05-11,90
STU0041,LEC0403,Mathematics,Calculus,Dr. Kumar,2026-02-18,95
STU0041,LEC0404,Mathematics,Trigonometry,Dr. Meena,2026-02-04,89
STU0041,LEC0405,Mathematics,Calculus,Dr. Kumar,2026-05-12,90
STU0041,LEC0406,Physics,Work and Energy,Dr. Priya,2026-06-25,96
STU0041,LEC0407,Mathematics,Trigonometry,Dr. Arun,2026-04-13,51
STU0041,LEC0408,Physics,Electricity,Dr. Arun,2026-05-05,90
STU0041,LEC0409,Chemistry,Organic Chemistry,Dr. Priya,2026-03-21,70
STU0041,LEC0410,Mathematics,Trigonometry,Dr. Ravi,2026-05-12,90
STU0042,LEC0411,Biology,Genetics,Dr. Meena,2026-02-16,64
STU0042,LEC0412,Biology,Human Body,Dr. Priya,2026-01-29,80
STU0042,LEC0413,Physics,Electricity,Dr. Priya,2026-07-02,79
STU0042,LEC0414,Chemistry,Chemical Bonding,Dr. Priya,2026-05-31,86
STU0042,LEC0415,Biology,Genetics,Dr. Arun,2026-05-30,51
STU0042,LEC0416,Mathematics,Trigonometry,Dr. Priya,2026-02-05,75
STU0042,LEC0417,Chemistry,Atoms,Dr. Priya,2026-03-24,54
STU0042,LEC0418,Biology,Genetics,Dr. Meena,2026-05-24,91
STU0042,LEC0419,Biology,Cell,Dr. Ravi,2026-04-15,58
STU0042,LEC0420,Physics,Motion,Dr. Meena,2026-06-17,74
STU0043,LEC0421,Physics,Motion,Dr. Kumar,2026-02-11,98
STU0043,LEC0422,Physics,Laws of Motion,Dr. Priya,2026-01-25,99
STU0043,LEC0423,Physics,Work and Energy,Dr. Priya,2026-05-01,90
STU0043,LEC0424,Physics,Motion,Dr. Kumar,2026-04-18,84
STU0043,LEC0425,Mathematics,Algebra,Dr. Priya,2026-03-24,58
STU0043,LEC0426,Biology,Plant Physiology,Dr. Priya,2026-03-13,69
STU0043,LEC0427,Mathematics,Probability,Dr. Priya,2026-02-05,65
STU0043,LEC0428,Physics,Work and Energy,Dr. Ravi,2026-04-13,57
STU0043,LEC0429,Physics,Motion,Dr. Kumar,2026-05-01,84
STU0043,LEC0430,Mathematics,Algebra,Dr. Ravi,2026-07-05,76
STU0044,LEC0431,Chemistry,Atoms,Dr. Priya,2026-05-26,51
STU0044,LEC0432,Chemistry,Organic Chemistry,Dr. Meena,2026-04-19,59
STU0044,LEC0433,Mathematics,Calculus,Dr. Priya,2026-03-24,93
STU0044,LEC0434,Biology,Cell,Dr. Meena,2026-03-16,60
STU0044,LEC0435,Physics,Laws of Motion,Dr. Kumar,2026-01-24,68
STU0044,LEC0436,Mathematics,Algebra,Dr. Ravi,2026-05-06,71
STU0044,LEC0437,Physics,Work and Energy,Dr. Kumar,2026-05-06,52
STU0044,LEC0438,Chemistry,Chemical Bonding,Dr. Meena,2026-02-02,83
STU0044,LEC0439,Mathematics,Trigonometry,Dr. Meena,2026-01-30,59
STU0044,LEC0440,Mathematics,Calculus,Dr. Arun,2026-04-21,56
STU0045,LEC0441,Mathematics,Probability,Dr. Arun,2026-07-05,66
STU0045,LEC0442,Physics,Motion,Dr. Priya,2026-04-16,99
STU0045,LEC0443,Chemistry,Acids and Bases,Dr. Priya,2026-07-06,74
STU0045,LEC0444,Biology,Plant Physiology,Dr. Kumar,2026-05-16,57
STU0045,LEC0445,Biology,Human Body,Dr. Priya,2026-02-07,55
STU0045,LEC0446,Mathematics,Trigonometry,Dr. Priya,2026-04-28,99
STU0045,LEC0447,Biology,Human Body,Dr. Arun,2026-05-12,81
STU0045,LEC0448,Biology,Plant Physiology,Dr. Meena,2026-03-05,88
STU0045,LEC0449,Mathematics,Trigonometry,Dr. Priya,2026-07-24,74
STU0045,LEC0450,Biology,Plant Physiology,Dr. Ravi,2026-02-17,84
STU0046,LEC0451,Biology,Genetics,Dr. Meena,2026-02-15,55
STU0046,LEC0452,Biology,Genetics,Dr. Kumar,2026-03-09,65
STU0046,LEC0453,Mathematics,Algebra,Dr. Priya,2026-02-05,51
STU0046,LEC0454,Mathematics,Probability,Dr. Priya,2026-04-26,57
STU0046,LEC0455,Physics,Work and Energy,Dr. Arun,2026-03-10,99
STU0046,LEC0456,Chemistry,Acids and Bases,Dr. Meena,2026-04-26,59
STU0046,LEC0457,Biology,Genetics,Dr. Priya,2026-02-04,64
STU0046,LEC0458,Physics,Laws of Motion,Dr. Kumar,2026-02-05,94
STU0046,LEC0459,Chemistry,Organic Chemistry,Dr. Kumar,2026-02-10,94
STU0046,LEC0460,Biology,Human Body,Dr. Kumar,2026-02-16,94
STU0047,LEC0461,Physics,Motion,Dr. Meena,2026-06-16,88
STU0047,LEC0462,Chemistry,Atoms,Dr. Priya,2026-06-20,73
STU0047,LEC0463,Chemistry,Atoms,Dr. Priya,2026-02-14,54
STU0047,LEC0464,Physics,Electricity,Dr. Priya,2026-03-14,98
STU0047,LEC0465,Chemistry,Organic Chemistry,Dr. Priya,2026-04-29,97
STU0047,LEC0466,Mathematics,Probability,Dr. Meena,2026-04-24,96
STU0047,LEC0467,Mathematics,Probability,Dr. Kumar,2026-02-14,68
STU0047,LEC0468,Physics,Laws of Motion,Dr. Kumar,2026-03-29,91
STU0047,LEC0469,Physics,Laws of Motion,Dr. Ravi,2026-02-11,60
STU0047,LEC0470,Physics,Electricity,Dr. Meena,2026-06-24,93
STU0048,LEC0471,Biology,Human Body,Dr. Ravi,2026-06-24,82
STU0048,LEC0472,Mathematics,Trigonometry,Dr. Meena,2026-07-05,60
STU0048,LEC0473,Mathematics,Algebra,Dr. Ravi,2026-03-27,74
STU0048,LEC0474,Chemistry,Chemical Bonding,Dr. Meena,2026-02-17,89
STU0048,LEC0475,Physics,Laws of Motion,Dr. Meena,2026-05-08,61
STU0048,LEC0476,Physics,Electricity,Dr. Meena,2026-03-31,70
STU0048,LEC0477,Biology,Plant Physiology,Dr. Priya,2026-06-14,53
STU0048,LEC0478,Mathematics,Probability,Dr. Priya,2026-03-18,67
STU0048,LEC0479,Physics,Motion,Dr. Kumar,2026-07-14,73
STU0048,LEC0480,Mathematics,Algebra,Dr. Priya,2026-02-27,68
STU0049,LEC0481,Chemistry,Atoms,Dr. Kumar,2026-03-01,63
STU0049,LEC0482,Physics,Work and Energy,Dr. Priya,2026-06-22,85
STU0049,LEC0483,Chemistry,Atoms,Dr. Priya,2026-07-07,67
STU0049,LEC0484,Physics,Motion,Dr. Ravi,2026-02-07,100
STU0049,LEC0485,Biology,Cell,Dr. Kumar,2026-06-30,70
STU0049,LEC0486,Physics,Work and Energy,Dr. Kumar,2026-05-30,72
STU0049,LEC0487,Mathematics,Probability,Dr. Ravi,2026-02-05,62
STU0049,LEC0488,Mathematics,Probability,Dr. Arun,2026-07-03,58
STU0049,LEC0489,Physics,Work and Energy,Dr. Meena,2026-07-23,97
STU0049,LEC0490,Physics,Laws of Motion,Dr. Kumar,2026-07-02,87
STU0050,LEC0491,Biology,Plant Physiology,Dr. Ravi,2026-03-18,52
STU0050,LEC0492,Mathematics,Trigonometry,Dr. Priya,2026-04-27,93
STU0050,LEC0493,Biology,Cell,Dr. Kumar,2026-05-14,95
STU0050,LEC0494,Chemistry,Chemical Bonding,Dr. Priya,2026-04-12,99
STU0050,LEC0495,Chemistry,Acids and Bases,Dr. Meena,2026-06-26,100
STU0050,LEC0496,Chemistry,Acids and Bases,Dr. Arun,2026-07-04,73
STU0050,LEC0497,Biology,Cell,Dr. Meena,2026-03-01,65
STU0050,LEC0498,Chemistry,Atoms,Dr. Priya,2026-02-21,86
STU0050,LEC0499,Biology,Cell,Dr. Kumar,2026-02-05,59
STU0050,LEC0500,Mathematics,Algebra,Dr. Meena,2026-07-09,56
STU0051,LEC0501,Biology,Human Body,Dr. Priya,2026-06-10,68
STU0051,LEC0502,Chemistry,Atoms,Dr. Arun,2026-03-18,86
STU0051,LEC0503,Mathematics,Calculus,Dr. Kumar,2026-03-27,54
STU0051,LEC0504,Chemistry,Organic Chemistry,Dr. Arun,2026-06-21,80
STU0051,LEC0505,Mathematics,Probability,Dr. Priya,2026-03-30,57
STU0051,LEC0506,Biology,Cell,Dr. Arun,2026-07-05,68
STU0051,LEC0507,Biology,Plant Physiology,Dr. Ravi,2026-06-25,93
STU0051,LEC0508,Chemistry,Organic Chemistry,Dr. Arun,2026-02-22,82
STU0051,LEC0509,Mathematics,Calculus,Dr. Kumar,2026-02-27,93
STU0051,LEC0510,Biology,Plant Physiology,Dr. Arun,2026-06-19,93
STU0052,LEC0511,Physics,Motion,Dr. Priya,2026-04-14,94
STU0052,LEC0512,Physics,Laws of Motion,Dr. Kumar,2026-06-15,68
STU0052,LEC0513,Biology,Genetics,Dr. Ravi,2026-05-19,75
STU0052,LEC0514,Physics,Laws of Motion,Dr. Meena,2026-07-12,79
STU0052,LEC0515,Physics,Work and Energy,Dr. Meena,2026-01-31,79
STU0052,LEC0516,Biology,Cell,Dr. Kumar,2026-06-15,61
STU0052,LEC0517,Physics,Electricity,Dr. Meena,2026-06-04,62
STU0052,LEC0518,Biology,Human Body,Dr. Kumar,2026-02-17,70
STU0052,LEC0519,Mathematics,Probability,Dr. Priya,2026-06-24,94
STU0052,LEC0520,Biology,Cell,Dr. Arun,2026-03-24,79
STU0053,LEC0521,Physics,Laws of Motion,Dr. Meena,2026-04-19,59
STU0053,LEC0522,Chemistry,Acids and Bases,Dr. Ravi,2026-04-07,52
STU0053,LEC0523,Biology,Cell,Dr. Arun,2026-04-05,100
STU0053,LEC0524,Biology,Plant Physiology,Dr. Priya,2026-03-02,53
STU0053,LEC0525,Chemistry,Atoms,Dr. Meena,2026-06-16,67
STU0053,LEC0526,Mathematics,Trigonometry,Dr. Kumar,2026-03-20,59
STU0053,LEC0527,Physics,Work and Energy,Dr. Meena,2026-06-25,55
STU0053,LEC0528,Mathematics,Probability,Dr. Meena,2026-03-09,83
STU0053,LEC0529,Chemistry,Acids and Bases,Dr. Priya,2026-05-25,53
STU0053,LEC0530,Physics,Electricity,Dr. Arun,2026-02-01,98
STU0054,LEC0531,Mathematics,Trigonometry,Dr. Priya,2026-06-19,72
STU0054,LEC0532,Biology,Plant Physiology,Dr. Meena,2026-03-10,84
STU0054,LEC0533,Chemistry,Organic Chemistry,Dr. Arun,2026-05-27,94
STU0054,LEC0534,Biology,Cell,Dr. Ravi,2026-04-30,100
STU0054,LEC0535,Chemistry,Atoms,Dr. Ravi,2026-07-22,89
STU0054,LEC0536,Chemistry,Acids and Bases,Dr. Arun,2026-02-12,50
STU0054,LEC0537,Chemistry,Organic Chemistry,Dr. Priya,2026-02-15,81
STU0054,LEC0538,Mathematics,Algebra,Dr. Meena,2026-05-31,66
STU0054,LEC0539,Physics,Electricity,Dr. Priya,2026-07-10,90
STU0054,LEC0540,Biology,Cell,Dr. Kumar,2026-04-28,63
STU0055,LEC0541,Chemistry,Organic Chemistry,Dr. Ravi,2026-03-03,99
STU0055,LEC0542,Chemistry,Organic Chemistry,Dr. Priya,2026-05-02,72
STU0055,LEC0543,Chemistry,Chemical Bonding,Dr. Ravi,2026-03-08,50
STU0055,LEC0544,Mathematics,Calculus,Dr. Kumar,2026-01-23,69
STU0055,LEC0545,Mathematics,Algebra,Dr. Meena,2026-07-04,91
STU0055,LEC0546,Biology,Plant Physiology,Dr. Meena,2026-01-30,72
STU0055,LEC0547,Mathematics,Probability,Dr. Ravi,2026-05-24,98
STU0055,LEC0548,Mathematics,Algebra,Dr. Priya,2026-07-13,79
STU0055,LEC0549,Biology,Human Body,Dr. Priya,2026-05-20,85
STU0055,LEC0550,Chemistry,Organic Chemistry,Dr. Meena,2026-06-13,68
STU0056,LEC0551,Biology,Human Body,Dr. Ravi,2026-04-10,56
STU0056,LEC0552,Physics,Motion,Dr. Kumar,2026-02-28,91
STU0056,LEC0553,Physics,Electricity,Dr. Kumar,2026-06-13,81
STU0056,LEC0554,Physics,Electricity,Dr. Ravi,2026-01-23,87
STU0056,LEC0555,Physics,Work and Energy,Dr. Meena,2026-04-23,63
STU0056,LEC0556,Chemistry,Organic Chemistry,Dr. Ravi,2026-04-17,74
STU0056,LEC0557,Physics,Laws of Motion,Dr. Meena,2026-03-31,57
STU0056,LEC0558,Mathematics,Probability,Dr. Meena,2026-02-16,91
STU0056,LEC0559,Biology,Cell,Dr. Arun,2026-06-06,100
STU0056,LEC0560,Chemistry,Acids and Bases,Dr. Arun,2026-03-15,92
STU0057,LEC0561,Mathematics,Calculus,Dr. Meena,2026-07-23,93
STU0057,LEC0562,Chemistry,Atoms,Dr. Meena,2026-02-16,52
STU0057,LEC0563,Physics,Motion,Dr. Priya,2026-05-13,100
STU0057,LEC0564,Mathematics,Calculus,Dr. Arun,2026-06-29,60
STU0057,LEC0565,Biology,Genetics,Dr. Ravi,2026-03-27,75
STU0057,LEC0566,Chemistry,Organic Chemistry,Dr. Kumar,2026-03-14,86
STU0057,LEC0567,Biology,Genetics,Dr. Meena,2026-03-02,96
STU0057,LEC0568,Chemistry,Organic Chemistry,Dr. Arun,2026-04-09,83
STU0057,LEC0569,Chemistry,Organic Chemistry,Dr. Priya,2026-03-25,56
STU0057,LEC0570,Chemistry,Atoms,Dr. Ravi,2026-02-21,100
STU0058,LEC0571,Biology,Human Body,Dr. Ravi,2026-05-26,60
STU0058,LEC0572,Mathematics,Trigonometry,Dr. Kumar,2026-04-04,55
STU0058,LEC0573,Physics,Electricity,Dr. Kumar,2026-04-18,90
STU0058,LEC0574,Chemistry,Atoms,Dr. Ravi,2026-05-18,95
STU0058,LEC0575,Physics,Electricity,Dr. Kumar,2026-05-14,97
STU0058,LEC0576,Chemistry,Organic Chemistry,Dr. Arun,2026-05-22,61
STU0058,LEC0577,Chemistry,Chemical Bonding,Dr. Arun,2026-05-13,62
STU0058,LEC0578,Chemistry,Organic Chemistry,Dr. Arun,2026-06-24,92
STU0058,LEC0579,Physics,Work and Energy,Dr. Kumar,2026-01-24,59
STU0058,LEC0580,Physics,Motion,Dr. Kumar,2026-07-14,79
STU0059,LEC0581,Physics,Motion,Dr. Priya,2026-05-12,68
STU0059,LEC0582,Mathematics,Trigonometry,Dr. Kumar,2026-03-11,54
STU0059,LEC0583,Biology,Human Body,Dr. Priya,2026-05-16,75
STU0059,LEC0584,Physics,Electricity,Dr. Kumar,2026-01-29,76
STU0059,LEC0585,Physics,Electricity,Dr. Kumar,2026-06-17,63
STU0059,LEC0586,Biology,Plant Physiology,Dr. Arun,2026-01-25,90
STU0059,LEC0587,Biology,Genetics,Dr. Priya,2026-07-09,69
STU0059,LEC0588,Physics,Laws of Motion,Dr. Ravi,2026-06-13,90
STU0059,LEC0589,Physics,Motion,Dr. Arun,2026-06-05,72
STU0059,LEC0590,Biology,Cell,Dr. Priya,2026-03-06,83
STU0060,LEC0591,Mathematics,Algebra,Dr. Priya,2026-05-21,88
STU0060,LEC0592,Physics,Motion,Dr. Ravi,2026-07-11,82
STU0060,LEC0593,Chemistry,Chemical Bonding,Dr. Arun,2026-04-12,57
STU0060,LEC0594,Chemistry,Atoms,Dr. Arun,2026-01-26,58
STU0060,LEC0595,Chemistry,Atoms,Dr. Priya,2026-02-04,67
STU0060,LEC0596,Mathematics,Probability,Dr. Priya,2026-03-12,55
STU0060,LEC0597,Mathematics,Calculus,Dr. Meena,2026-03-21,97
STU0060,LEC0598,Biology,Plant Physiology,Dr. Ravi,2026-07-14,75
STU0060,LEC0599,Chemistry,Acids and Bases,Dr. Priya,2026-06-17,62
STU0060,LEC0600,Mathematics,Probability,Dr. Kumar,2026-03-10,87
STU0061,LEC0601,Mathematics,Trigonometry,Dr. Priya,2026-05-26,96
STU0061,LEC0602,Biology,Plant Physiology,Dr. Meena,2026-05-23,77
STU0061,LEC0603,Mathematics,Calculus,Dr. Ravi,2026-07-16,56
STU0061,LEC0604,Biology,Plant Physiology,Dr. Priya,2026-05-20,86
STU0061,LEC0605,Mathematics,Calculus,Dr. Kumar,2026-01-25,78
STU0061,LEC0606,Chemistry,Atoms,Dr. Ravi,2026-04-23,66
STU0061,LEC0607,Biology,Human Body,Dr. Ravi,2026-04-21,91
STU0061,LEC0608,Mathematics,Probability,Dr. Kumar,2026-06-06,57
STU0061,LEC0609,Chemistry,Acids and Bases,Dr. Meena,2026-04-30,100
STU0061,LEC0610,Chemistry,Acids and Bases,Dr. Priya,2026-07-13,54
STU0062,LEC0611,Chemistry,Acids and Bases,Dr. Arun,2026-03-16,59
STU0062,LEC0612,Mathematics,Algebra,Dr. Kumar,2026-04-19,70
STU0062,LEC0613,Physics,Work and Energy,Dr. Priya,2026-05-19,79
STU0062,LEC0614,Mathematics,Trigonometry,Dr. Ravi,2026-03-10,54
STU0062,LEC0615,Biology,Human Body,Dr. Ravi,2026-04-29,63
STU0062,LEC0616,Chemistry,Atoms,Dr. Ravi,2026-07-23,67
STU0062,LEC0617,Physics,Electricity,Dr. Meena,2026-03-04,70
STU0062,LEC0618,Mathematics,Trigonometry,Dr. Priya,2026-04-18,53
STU0062,LEC0619,Biology,Plant Physiology,Dr. Kumar,2026-04-24,67
STU0062,LEC0620,Biology,Cell,Dr. Kumar,2026-04-12,78
STU0063,LEC0621,Chemistry,Acids and Bases,Dr. Ravi,2026-04-07,74
STU0063,LEC0622,Chemistry,Atoms,Dr. Arun,2026-06-27,51
STU0063,LEC0623,Physics,Electricity,Dr. Arun,2026-01-25,58
STU0063,LEC0624,Biology,Cell,Dr. Ravi,2026-04-07,83
STU0063,LEC0625,Physics,Work and Energy,Dr. Kumar,2026-06-19,54
STU0063,LEC0626,Biology,Cell,Dr. Meena,2026-06-02,96
STU0063,LEC0627,Mathematics,Calculus,Dr. Arun,2026-02-24,98
STU0063,LEC0628,Mathematics,Probability,Dr. Kumar,2026-06-14,85
STU0063,LEC0629,Mathematics,Probability,Dr. Ravi,2026-06-27,53
STU0063,LEC0630,Biology,Human Body,Dr. Meena,2026-07-23,81
STU0064,LEC0631,Physics,Work and Energy,Dr. Ravi,2026-06-28,56
STU0064,LEC0632,Physics,Laws of Motion,Dr. Kumar,2026-07-13,50
STU0064,LEC0633,Chemistry,Atoms,Dr. Arun,2026-04-20,94
STU0064,LEC0634,Biology,Genetics,Dr. Priya,2026-04-23,55
STU0064,LEC0635,Chemistry,Acids and Bases,Dr. Ravi,2026-06-11,50
STU0064,LEC0636,Physics,Work and Energy,Dr. Kumar,2026-02-24,57
STU0064,LEC0637,Physics,Work and Energy,Dr. Kumar,2026-04-15,66
STU0064,LEC0638,Mathematics,Probability,Dr. Arun,2026-02-14,94
STU0064,LEC0639,Chemistry,Chemical Bonding,Dr. Ravi,2026-05-31,79
STU0064,LEC0640,Physics,Laws of Motion,Dr. Arun,2026-07-06,59
STU0065,LEC0641,Biology,Plant Physiology,Dr. Kumar,2026-03-11,83
STU0065,LEC0642,Chemistry,Organic Chemistry,Dr. Meena,2026-05-02,67
STU0065,LEC0643,Mathematics,Probability,Dr. Priya,2026-05-31,55
STU0065,LEC0644,Mathematics,Calculus,Dr. Kumar,2026-03-14,72
STU0065,LEC0645,Chemistry,Chemical Bonding,Dr. Kumar,2026-01-27,54
STU0065,LEC0646,Biology,Cell,Dr. Priya,2026-06-14,50
STU0065,LEC0647,Chemistry,Organic Chemistry,Dr. Meena,2026-03-09,62
STU0065,LEC0648,Biology,Cell,Dr. Arun,2026-06-03,63
STU0065,LEC0649,Mathematics,Calculus,Dr. Meena,2026-06-19,91
STU0065,LEC0650,Chemistry,Atoms,Dr. Priya,2026-03-20,64
STU0066,LEC0651,Mathematics,Probability,Dr. Meena,2026-03-24,89
STU0066,LEC0652,Chemistry,Organic Chemistry,Dr. Priya,2026-07-23,54
STU0066,LEC0653,Mathematics,Probability,Dr. Priya,2026-06-06,93
STU0066,LEC0654,Mathematics,Algebra,Dr. Priya,2026-07-01,79
STU0066,LEC0655,Physics,Motion,Dr. Priya,2026-04-01,51
STU0066,LEC0656,Biology,Genetics,Dr. Arun,2026-05-09,51
STU0066,LEC0657,Biology,Plant Physiology,Dr. Arun,2026-06-29,66
STU0066,LEC0658,Physics,Motion,Dr. Arun,2026-05-17,77
STU0066,LEC0659,Chemistry,Chemical Bonding,Dr. Meena,2026-03-09,82
STU0066,LEC0660,Biology,Human Body,Dr. Kumar,2026-07-15,78
STU0067,LEC0661,Mathematics,Calculus,Dr. Kumar,2026-04-22,53
STU0067,LEC0662,Biology,Plant Physiology,Dr. Priya,2026-03-13,68
STU0067,LEC0663,Chemistry,Organic Chemistry,Dr. Priya,2026-07-01,88
STU0067,LEC0664,Mathematics,Probability,Dr. Ravi,2026-04-21,77
STU0067,LEC0665,Physics,Motion,Dr. Priya,2026-03-15,57
STU0067,LEC0666,Chemistry,Atoms,Dr. Kumar,2026-07-24,52
STU0067,LEC0667,Mathematics,Trigonometry,Dr. Kumar,2026-05-15,84
STU0067,LEC0668,Physics,Work and Energy,Dr. Priya,2026-02-20,89
STU0067,LEC0669,Biology,Plant Physiology,Dr. Meena,2026-05-07,56
STU0067,LEC0670,Chemistry,Acids and Bases,Dr. Meena,2026-04-13,63
STU0068,LEC0671,Chemistry,Chemical Bonding,Dr. Arun,2026-02-04,90
STU0068,LEC0672,Mathematics,Calculus,Dr. Kumar,2026-05-22,56
STU0068,LEC0673,Chemistry,Organic Chemistry,Dr. Arun,2026-02-14,94
STU0068,LEC0674,Chemistry,Chemical Bonding,Dr. Arun,2026-02-13,93
STU0068,LEC0675,Physics,Laws of Motion,Dr. Priya,2026-04-05,71
STU0068,LEC0676,Biology,Genetics,Dr. Kumar,2026-03-25,92
STU0068,LEC0677,Biology,Plant Physiology,Dr. Arun,2026-04-12,51
STU0068,LEC0678,Chemistry,Acids and Bases,Dr. Kumar,2026-07-02,60
STU0068,LEC0679,Physics,Work and Energy,Dr. Meena,2026-02-17,87
STU0068,LEC0680,Physics,Electricity,Dr. Priya,2026-05-11,80
STU0069,LEC0681,Physics,Motion,Dr. Kumar,2026-02-07,86
STU0069,LEC0682,Mathematics,Trigonometry,Dr. Ravi,2026-05-12,82
STU0069,LEC0683,Chemistry,Chemical Bonding,Dr. Kumar,2026-03-01,56
STU0069,LEC0684,Mathematics,Calculus,Dr. Meena,2026-05-18,81
STU0069,LEC0685,Mathematics,Calculus,Dr. Meena,2026-03-29,66
STU0069,LEC0686,Mathematics,Probability,Dr. Kumar,2026-02-10,72
STU0069,LEC0687,Mathematics,Calculus,Dr. Ravi,2026-03-10,99
STU0069,LEC0688,Biology,Cell,Dr. Arun,2026-07-08,93
STU0069,LEC0689,Physics,Laws of Motion,Dr. Meena,2026-03-08,64
STU0069,LEC0690,Chemistry,Acids and Bases,Dr. Meena,2026-03-02,51
STU0070,LEC0691,Chemistry,Organic Chemistry,Dr. Arun,2026-04-23,63
STU0070,LEC0692,Physics,Laws of Motion,Dr. Meena,2026-02-25,90
STU0070,LEC0693,Physics,Work and Energy,Dr. Ravi,2026-07-09,78
STU0070,LEC0694,Chemistry,Acids and Bases,Dr. Arun,2026-04-08,71
STU0070,LEC0695,Biology,Plant Physiology,Dr. Arun,2026-05-17,69
STU0070,LEC0696,Chemistry,Atoms,Dr. Ravi,2026-04-10,83
STU0070,LEC0697,Mathematics,Algebra,Dr. Meena,2026-02-15,100
STU0070,LEC0698,Biology,Human Body,Dr. Arun,2026-02-01,57
STU0070,LEC0699,Physics,Electricity,Dr. Priya,2026-01-27,79
STU0070,LEC0700,Chemistry,Acids and Bases,Dr. Ravi,2026-01-29,85
STU0071,LEC0701,Chemistry,Acids and Bases,Dr. Meena,2026-07-07,68
STU0071,LEC0702,Physics,Work and Energy,Dr. Kumar,2026-03-24,79
STU0071,LEC0703,Physics,Laws of Motion,Dr. Arun,2026-06-20,87
STU0071,LEC0704,Physics,Motion,Dr. Meena,2026-05-16,69
STU0071,LEC0705,Physics,Electricity,Dr. Arun,2026-06-13,92
