Student_ID,Assignment_ID,Subject,Submitted,Submission_Delay,Score
STU0108,ASSIGN0537,Chemistry,No,8,39
STU0108,ASSIGN0538,Mathematics,No,9,18
STU0108,ASSIGN0539,Chemistry,No,14,34
STU0108,ASSIGN0540,Biology,No,14,8
STU0109,ASSIGN0541,Mathematics,No,15,4
STU0109,ASSIGN0542,Mathematics,Yes,0,87
STU0109,ASSIGN0543,Biology,No,7,6
STU0109,ASSIGN0544,Mathematics,Yes,5,73
STU0109,ASSIGN0545,Biology,Yes,5,70
STU0110,ASSIGN0546,Physics,Yes,3,81
STU0110,ASSIGN0547,Biology,Yes,3,59
STU0110,ASSIGN0548,Chemistry,No,11,31
STU0110,ASSIGN0549,Biology,No,6,16
STU0110,ASSIGN0550,Mathematics,Yes,1,94
STU0111,ASSIGN0551,Physics,Yes,2,83
STU0111,ASSIGN0552,Biology,Yes,1,48
STU0111,ASSIGN0553,Mathematics,Yes,4,95
STU0111,ASSIGN0554,Physics,Yes,0,74
STU0111,ASSIGN0555,Biology,Yes,5,48
STU0112,ASSIGN0556,Mathematics,No,10,21
STU0112,ASSIGN0557,Physics,Yes,3,72
STU0112,ASSIGN0558,Chemistry,No,11,14
STU0112,ASSIGN0559,Chemistry,No,15,3
STU0112,ASSIGN0560,Physics,No,13,36
STU0113,ASSIGN0561,Mathematics,No,8,23
STU0113,ASSIGN0562,Physics,Yes,3,73
STU0113,ASSIGN0563,Physics,Yes,1,93
STU0113,ASSIGN0564,Biology,No,14,16
STU0113,ASSIGN0565,Biology,Yes,3,47
STU0114,ASSIGN0566,Chemistry,Yes,3,57
STU0114,ASSIGN0567,Biology,No,13,8
STU0114,ASSIGN0568,Chemistry,Yes,4,72
STU0114,ASSIGN0569,Mathematics,No,10,12
STU0114,ASSIGN0570,Mathematics,No,15,20
STU0115,ASSIGN0571,Physics,Yes,1,51
STU0115,ASSIGN0572,Biology,No,14,26
STU0115,ASSIGN0573,Physics,Yes,3,63
STU0115,ASSIGN0574,Biology,No,6,12
STU0115,ASSIGN0575,Chemistry,Yes,2,75
STU0116,ASSIGN0576,Physics,Yes,2,56
STU0116,ASSIGN0577,Mathematics,No,6,4
STU0116,ASSIGN0578,Physics,Yes,5,51
STU0116,ASSIGN0579,Chemistry,No,11,21
STU0116,ASSIGN0580,Physics,Yes,3,55
STU0117,ASSIGN0581,Chemistry,No,11,37
STU0117,ASSIGN0582,Physics,No,10,40
STU0117,ASSIGN0583,Physics,No,8,35
STU0117,ASSIGN0584,Chemistry,Yes,2,96
STU0117,ASSIGN0585,Physics,Yes,5,95
STU0118,ASSIGN0586,Mathematics,Yes,1,72
STU0118,ASSIGN0587,Biology,No,7,8
STU0118,ASSIGN0588,Physics,No,9,1
STU0118,ASSIGN0589,Physics,Yes,1,61
STU0118,ASSIGN0590,Mathematics,No,6,39
STU0119,ASSIGN0591,Mathematics,Yes,5,53
STU0119,ASSIGN0592,Mathematics,Yes,5,87
STU0119,ASSIGN0593,Mathematics,No,15,28
STU0119,ASSIGN0594,Chemistry,Yes,0,51
STU0119,ASSIGN0595,Biology,No,9,37
STU0120,ASSIGN0596,Chemistry,No,13,37
STU0120,ASSIGN0597,Biology,No,7,10
STU0120,ASSIGN0598,Chemistry,Yes,2,84
STU0120,ASSIGN0599,Mathematics,Yes,5,49
STU0120,ASSIGN0600,Chemistry,Yes,2,75
STU0121,ASSIGN0601,Physics,No,10,9
STU0121,ASSIGN0602,Chemistry,No,9,26
STU0121,ASSIGN0603,Physics,No,12,11
STU0121,ASSIGN0604,Mathematics,No,6,22
STU0121,ASSIGN0605,Mathematics,Yes,3,63
STU0122,ASSIGN0606,Biology,No,14,1
STU0122,ASSIGN0607,Physics,Yes,0,78
STU0122,ASSIGN0608,Mathematics,No,15,34
STU0122,ASSIGN0609,Mathematics,No,14,10
STU0122,ASSIGN0610,Mathematics,Yes,4,60
STU0123,ASSIGN0611,Mathematics,No,11,19
STU0123,ASSIGN0612,Mathematics,No,12,4
STU0123,ASSIGN0613,Biology,Yes,0,48
STU0123,ASSIGN0614,Physics,Yes,0,71
STU0123,ASSIGN0615,Mathematics,No,13,36
STU0124,ASSIGN0616,Biology,Yes,5,58
STU0124,ASSIGN0617,Physics,No,6,4
STU0124,ASSIGN0618,Mathematics,Yes,1,55
STU0124,ASSIGN0619,Physics,Yes,3,74
STU0124,ASSIGN0620,Mathematics,Yes,0,84
STU0125,ASSIGN0621,Biology,Yes,1,52
STU0125,ASSIGN0622,Mathematics,Yes,0,77
STU0125,ASSIGN0623,Physics,No,12,18
STU0125,ASSIGN0624,Chemistry,Yes,1,81
STU0125,ASSIGN0625,Biology,Yes,0,86
STU0126,ASSIGN0626,Mathematics,No,12,21
STU0126,ASSIGN0627,Physics,Yes,4,61
STU0126,ASSIGN0628,Mathematics,No,6,10
STU0126,ASSIGN0629,Biology,No,11,30
STU0126,ASSIGN0630,Biology,Yes,4,75
STU0127,ASSIGN0631,Chemistry,Yes,1,74
STU0127,ASSIGN0632,Biology,Yes,2,63
STU0127,ASSIGN0633,Mathematics,Yes,3,80
STU0127,ASSIGN0634,Physics,Yes,2,81
STU0127,ASSIGN0635,Biology,Yes,2,41
STU0128,ASSIGN0636,Biology,No,12,12
STU0128,ASSIGN0637,Chemistry,Yes,0,64
STU0128,ASSIGN0638,Physics,Yes,5,71
STU0128,ASSIGN0639,Biology,No,9,24
STU0128,ASSIGN0640,Chemistry,Yes,5,100
STU0129,ASSIGN0641,Physics,No,12,10
STU0129,ASSIGN0642,Mathematics,No,13,30
STU0129,ASSIGN0643,Biology,Yes,0,67
STU0129,ASSIGN0644,Biology,No,9,24
STU0129,ASSIGN0645,Physics,No,7,22
STU0130,ASSIGN0646,Physics,Yes,1,62
STU0130,ASSIGN0647,Physics,Yes,2,74
STU0130,ASSIGN0648,Biology,No,7,40
STU0130,ASSIGN0649,Physics,No,13,0
STU0130,ASSIGN0650,Biology,Yes,5,49
STU0131,ASSIGN0651,Mathematics,No,9,7
STU0131,ASSIGN0652,Biology,No,11,10
STU0131,ASSIGN0653,Mathematics,Yes,3,73
STU0131,ASSIGN0654,Mathematics,Yes,2,84
STU0131,ASSIGN0655,Chemistry,Yes,5,53
STU0132,ASSIGN0656,Biology,No,10,14
STU0132,ASSIGN0657,Mathematics,No,13,19
STU0132,ASSIGN0658,Physics,No,13,20
STU0132,ASSIGN0659,Biology,Yes,0,67
STU0132,ASSIGN0660,Chemistry,No,12,4
STU0133,ASSIGN0661,Biology,No,13,37
STU0133,ASSIGN0662,Mathematics,No,12,21
STU0133,ASSIGN0663,Physics,No,8,28
STU0133,ASSIGN0664,Mathematics,No,7,18
STU0133,ASSIGN0665,Physics,No,8,30
STU0134,ASSIGN0666,Mathematics,Yes,3,43
STU0134,ASSIGN0667,Chemistry,No,6,7
STU0134,ASSIGN0668,Physics,Yes,2,89
STU0134,ASSIGN0669,Chemistry,Yes,5,78
STU0134,ASSIGN0670,Chemistry,No,14,8
STU0135,ASSIGN0671,Physics,No,7,35
STU0135,ASSIGN0672,Mathematics,Yes,0,72
STU0135,ASSIGN0673,Mathematics,Yes,2,69
STU0135,ASSIGN0674,Biology,No,13,22
STU0135,ASSIGN0675,Mathematics,Yes,4,64
STU0136,ASSIGN0676,Biology,No,6,33
STU0136,ASSIGN0677,Biology,No,13,1
STU0136,ASSIGN0678,Biology,No,8,17
STU0136,ASSIGN0679,Chemistry,Yes,0,55
STU0136,ASSIGN0680,Chemistry,Yes,0,79
STU0137,ASSIGN0681,Chemistry,No,10,32
STU0137,ASSIGN0682,Mathematics,Yes,4,60
STU0137,ASSIGN0683,Mathematics,Yes,3,67
STU0137,ASSIGN0684,Mathematics,No,11,40
STU0137,ASSIGN0685,Chemistry,No,9,10
STU0138,ASSIGN0686,Mathematics,Yes,2,86
STU0138,ASSIGN0687,Chemistry,Yes,1,47
STU0138,ASSIGN0688,Chemistry,Yes,5,83
STU0138,ASSIGN0689,Chemistry,No,12,34
STU0138,ASSIGN0690,Chemistry,No,10,34
STU0139,ASSIGN0691,Physics,Yes,1,53
STU0139,ASSIGN0692,Physics,No,10,39
STU0139,ASSIGN0693,Chemistry,No,14,14
STU0139,ASSIGN0694,Physics,Yes,4,80
STU0139,ASSIGN0695,Physics,No,8,35
STU0140,ASSIGN0696,Physics,No,6,40
STU0140,ASSIGN0697,Mathematics,Yes,0,87
STU0140,ASSIGN0698,Physics,Yes,4,67
STU0140,ASSIGN0699,Biology,Yes,1,70
STU0140,ASSIGN0700,Physics,Yes,2,87
STU0141,ASSIGN0701,Biology,Yes,4,61
STU0141,ASSIGN0702,Mathematics,No,14,40
STU0141,ASSIGN0703,Mathematics,Yes,5,63
STU0141,ASSIGN0704,Physics,Yes,5,61
STU0141,ASSIGN0705,Physics,No,13,29
STU0142,ASSIGN0706,Mathematics,Yes,1,51
STU0142,ASSIGN0707,Biology,No,12,17
STU0142,ASSIGN0708,Biology,No,6,30
STU0142,ASSIGN0709,Biology,No,13,38
STU0142,ASSIGN0710,Biology,No,14,7
STU0143,ASSIGN0711,Biology,No,7,13
STU0143,ASSIGN0712,Biology,No,15,27
STU0143,ASSIGN0713,Physics,Yes,4,75
STU0143,ASSIGN0714,Biology,Yes,4,75
STU0143,ASSIGN0715,Mathematics,No,12,22
STU0144,ASSIGN0716,Mathematics,No,8,5
STU0144,ASSIGN0717,Physics,Yes,2,65
STU0144,ASSIGN0718,Biology,Yes,1,73
STU0144,ASSIGN0719,Mathematics,No,7,29
STU0144,ASSIGN0720,Physics,Yes,0,82
STU0145,ASSIGN0721,Biology,Yes,5,55
STU0145,ASSIGN0722,Mathematics,Yes,1,40
STU0145,ASSIGN0723,Biology,No,11,29
STU0145,ASSIGN0724,Mathematics,Yes,0,87
STU0145,ASSIGN0725,Biology,Yes,4,73
STU0146,ASSIGN0726,Chemistry,Yes,3,67
STU0146,ASSIGN0727,Chemistry,Yes,2,56
STU0146,ASSIGN0728,Mathematics,Yes,2,46
STU0146,ASSIGN0729,Chemistry,No,11,1
STU0146,ASSIGN0730,Biology,Yes,5,44
STU0147,ASSIGN0731,Chemistry,No,7,14
STU0147,ASSIGN0732,Mathematics,No,15,5
STU0147,ASSIGN0733,Biology,Yes,0,93
STU0147,ASSIGN0734,Chemistry,Yes,1,51
STU0147,ASSIGN0735,Physics,Yes,4,86
STU0148,ASSIGN0736,Mathematics,Yes,2,100
STU0148,ASSIGN0737,Biology,Yes,0,96
STU0148,ASSIGN0738,Mathematics,No,7,22
STU0148,ASSIGN0739,Mathematics,Yes,2,94
STU0148,ASSIGN0740,Physics,Yes,3,52
STU0149,ASSIGN0741,Biology,Yes,1,58
STU0149,ASSIGN0742,Mathematics,Yes,3,49
STU0149,ASSIGN0743,Chemistry,No,13,6
STU0149,ASSIGN0744,Biology,Yes,0,94
STU0149,ASSIGN0745,Physics,No,13,38
STU0150,ASSIGN0746,Chemistry,No,11,26
STU0150,ASSIGN0747,Chemistry,No,15,2
STU0150,ASSIGN0748,Physics,No,11,7
STU0150,ASSIGN0749,Biology,No,7,7
STU0150,ASSIGN0750,Physics,Yes,1,88
STU0151,ASSIGN0751,Physics,Yes,2,44
STU0151,ASSIGN0752,Biology,No,7,33
STU0151,ASSIGN0753,Physics,No,7,13
STU0151,ASSIGN0754,Biology,No,10,8
STU0151,ASSIGN0755,Chemistry,Yes,0,44
STU0152,ASSIGN0756,Physics,Yes,0,45
STU0152,ASSIGN0757,Physics,No,13,4
STU0152,ASSIGN0758,Physics,No,7,36
STU0152,ASSIGN0759,Mathematics,Yes,1,63
STU0152,ASSIGN0760,Chemistry,No,12,15
STU0153,ASSIGN0761,Biology,No,12,30
STU0153,ASSIGN0762,Mathematics,Yes,1,91
STU0153,ASSIGN0763,Physics,No,7,23
STU0153,ASSIGN0764,Mathematics,No,9,21
STU0153,ASSIGN0765,Mathematics,Yes,3,61
STU0154,ASSIGN0766,Mathematics,No,12,37
STU0154,ASSIGN0767,Biology,No,8,37
STU0154,ASSIGN0768,Biology,Yes,0,74
STU0154,ASSIGN0769,Physics,No,11,23
STU0154,ASSIGN0770,Biology,Yes,1,53
STU0155,ASSIGN0771,Chemistry,Yes,1,67
STU0155,ASSIGN0772,Mathematics,Yes,2,89
STU0155,ASSIGN0773,Biology,No,13,8
STU0155,ASSIGN0774,Chemistry,Yes,0,68
STU0155,ASSIGN0775,Physics,Yes,2,66
STU0156,ASSIGN0776,Physics,Yes,2,54
STU0156,ASSIGN0777,Biology,Yes,4,59
STU0156,ASSIGN0778,Chemistry,No,7,6
STU0156,ASSIGN0779,Chemistry,No,6,15
STU0156,ASSIGN0780,Biology,No,12,9
STU0157,ASSIGN0781,Mathematics,No,9,12
STU0157,ASSIGN0782,Biology,Yes,2,72
STU0157,ASSIGN0783,Chemistry,Yes,3,75
STU0157,ASSIGN0784,Biology,No,6,17
STU0157,ASSIGN0785,Mathematics,No,7,10
STU0158,ASSIGN0786,Biology,No,13,15
STU0158,ASSIGN0787,Biology,No,6,19
STU0158,ASSIGN0788,Chemistry,No,10,3
STU0158,ASSIGN0789,Biology,No,9,1
STU0158,ASSIGN0790,Mathematics,Yes,0,91
STU0159,ASSIGN0791,Physics,Yes,0,51
STU0159,ASSIGN0792,Mathematics,Yes,3,63
STU0159,ASSIGN0793,Physics,Yes,0,96
STU0159,ASSIGN0794,Mathematics,Yes,3,94
STU0159,ASSIGN0795,Mathematics,Yes,5,60
STU0160,ASSIGN0796,Chemistry,Yes,1,87
STU0160,ASSIGN0797,Biology,No,14,11
STU0160,ASSIGN0798,Biology,No,14,20
STU0160,ASSIGN0799,Physics,Yes,0,52
STU0160,ASSIGN0800,Physics,No,6,3
STU0161,ASSIGN0801,Physics,No,13,26
STU0161,ASSIGN0802,Biology,No,12,26
STU0161,ASSIGN0803,Chemistry,No,7,33
STU0161,ASSIGN0804,Chemistry,Yes,3,82
STU0161,ASSIGN0805,Biology,Yes,1,61
STU0162,ASSIGN0806,Biology,No,7,6
STU0162,ASSIGN0807,Chemistry,No,12,33
STU0162,ASSIGN0808,Mathematics,Yes,5,40
STU0162,ASSIGN0809,Chemistry,No,9,40
STU0162,ASSIGN0810,Biology,Yes,4,66
STU0163,ASSIGN0811,Chemistry,No,13,1
STU0163,ASSIGN0812,Chemistry,Yes,1,55
STU0163,ASSIGN0813,Biology,Yes,5,61
STU0163,ASSIGN0814,Biology,Yes,5,49
STU0163,ASSIGN0815,Mathematics,Yes,5,58
STU0164,ASSIGN0816,Chemistry,No,13,40
STU0164,ASSIGN0817,Physics,No,15,39
STU0164,ASSIGN0818,Chemistry,Yes,5,61
STU0164,ASSIGN0819,Chemistry,No,13,25
STU0164,ASSIGN0820,Physics,No,14,23
STU0165,ASSIGN0821,Mathematics,Yes,2,90
STU0165,ASSIGN0822,Chemistry,No,10,7
STU0165,ASSIGN0823,Mathematics,No,6,8
STU0165,ASSIGN0824,Mathematics,Yes,2,52
STU0165,ASSIGN0825,Chemistry,Yes,5,80
STU0166,ASSIGN0826,Physics,Yes,2,68
STU0166,ASSIGN0827,Chemistry,No,15,22
STU0166,ASSIGN0828,Biology,Yes,3,73
STU0166,ASSIGN0829,Biology,Yes,5,51
STU0166,ASSIGN0830,Chemistry,No,11,29
STU0167,ASSIGN0831,Chemistry,No,7,21
STU0167,ASSIGN0832,Physics,Yes,3,49
STU0167,ASSIGN0833,Chemistry,Yes,1,92
STU0167,ASSIGN0834,Mathematics,Yes,0,46
STU0167,ASSIGN0835,Mathematics,No,11,19
STU0168,ASSIGN0836,Chemistry,No,15,8
STU0168,ASSIGN0837,Biology,Yes,2,89
STU0168,ASSIGN0838,Physics,Yes,1,76
STU0168,ASSIGN0839,Physics,No,9,34
STU0168,ASSIGN0840,Chemistry,No,13,16
STU0169,ASSIGN0841,Biology,Yes,5,62
STU0169,ASSIGN0842,Chemistry,Yes,0,40
STU0169,ASSIGN0843,Biology,No,7,2
STU0169,ASSIGN0844,Chemistry,No,15,34
STU0169,ASSIGN0845,Physics,Yes,1,81
STU0170,ASSIGN0846,Mathematics,Yes,1,59
STU0170,ASSIGN0847,Physics,Yes,0,73
STU0170,ASSIGN0848,Mathematics,Yes,5,85
STU0170,ASSIGN0849,Biology,Yes,3,70
STU0170,ASSIGN0850,Chemistry,No,11,32
STU0171,ASSIGN0851,Mathematics,No,12,22
STU0171,ASSIGN0852,Biology,No,9,26
STU0171,ASSIGN0853,Chemistry,Yes,1,74
STU0171,ASSIGN0854,Physics,No,13,13
STU0171,ASSIGN0855,Biology,No,14,14
STU0172,ASSIGN0856,Biology,Yes,3,78
STU0172,ASSIGN0857,Biology,No,15,28
STU0172,ASSIGN0858,Physics,Yes,0,40
STU0172,ASSIGN0859,Chemistry,No,9,18
STU0172,ASSIGN0860,Biology,Yes,3,98
STU0173,ASSIGN0861,Chemistry,Yes,3,89
STU0173,ASSIGN0862,Physics,Yes,3,98
STU0173,ASSIGN0863,Mathematics,No,14,33
STU0173,ASSIGN0864,Physics,Yes,4,47
STU0173,ASSIGN0865,Physics,Yes,1,83
STU0174,ASSIGN0866,Mathematics,No,14,11
STU0174,ASSIGN0867,Biology,Yes,3,87
STU0174,ASSIGN0868,Chemistry,No,11,28
STU0174,ASSIGN0869,Chemistry,No,6,7
STU0174,ASSIGN0870,Chemistry,No,6,36
STU0175,ASSIGN0871,Chemistry,No,9,22
STU0175,ASSIGN0872,Chemistry,Yes,2,77
STU0175,ASSIGN0873,Mathematics,Yes,4,100
STU0175,ASSIGN0874,Chemistry,No,11,16
STU0175,ASSIGN0875,Chemistry,No,9,25
STU0176,ASSIGN0876,Chemistry,Yes,3,57
STU0176,ASSIGN0877,Biology,No,8,33
STU0176,ASSIGN0878,Chemistry,No,10,26
STU0176,ASSIGN0879,Physics,No,10,18
STU0176,ASSIGN0880,Chemistry,No,15,31
STU0177,ASSIGN0881,Chemistry,Yes,4,61
STU0177,ASSIGN0882,Biology,Yes,4,86
STU0177,ASSIGN0883,Chemistry,No,9,38
STU0177,ASSIGN0884,Mathematics,Yes,4,87
STU0177,ASSIGN0885,Physics,No,10,3
STU0178,ASSIGN0886,Mathematics,No,12,36
STU0178,ASSIGN0887,Chemistry,No,13,11
STU0178,ASSIGN0888,Physics,Yes,4,89
STU0178,ASSIGN0889,Chemistry,Yes,1,97
STU0178,ASSIGN0890,Biology,No,9,29
STU0179,ASSIGN0891,Physics,No,10,8
STU0179,ASSIGN0892,Chemistry,No,13,8
STU0179,ASSIGN0893,Biology,No,15,21
STU0179,ASSIGN0894,Physics,No,12,18
STU0179,ASSIGN0895,Mathematics,Yes,3,53
STU0180,ASSIGN0896,Physics,No,13,9
STU0180,ASSIGN0897,Mathematics,Yes,0,90
STU0180,ASSIGN0898,Mathematics,No,10,1
STU0180,ASSIGN0899,Mathematics,No,11,31
STU0180,ASSIGN0900,Mathematics,Yes,1,54
STU0181,ASSIGN0901,Biology,Yes,1,56
STU0181,ASSIGN0902,Chemistry,Yes,2,74
STU0181,ASSIGN0903,Biology,No,13,21
STU0181,ASSIGN0904,Mathematics,No,15,2
STU0181,ASSIGN0905,Chemistry,Yes,4,89
STU0182,ASSIGN0906,Physics,Yes,1,55
STU0182,ASSIGN0907,Physics,Yes,2,63
STU0182,ASSIGN0908,Physics,Yes,1,96
STU0182,ASSIGN0909,Mathematics,Yes,5,78
STU0182,ASSIGN0910,Chemistry,No,10,9
STU0183,ASSIGN0911,Mathematics,Yes,5,77
STU0183,ASSIGN0912,Mathematics,Yes,1,60
STU0183,ASSIGN0913,Physics,No,6,33
STU0183,ASSIGN0914,Physics,Yes,5,75
STU0183,ASSIGN0915,Physics,No,6,17
STU0184,ASSIGN0916,Mathematics,Yes,4,96
STU0184,ASSIGN0917,Chemistry,Yes,5,58
STU0184,ASSIGN0918,Biology,No,13,8
STU0184,ASSIGN0919,Chemistry,Yes,4,51
STU0184,ASSIGN0920,Biology,No,11,36
STU0185,ASSIGN0921,Mathematics,Yes,5,45
STU0185,ASSIGN0922,Chemistry,No,7,28
STU0185,ASSIGN0923,Mathematics,Yes,1,58
STU0185,ASSIGN0924,Chemistry,Yes,3,66
STU0185,ASSIGN0925,Chemistry,No,12,13
STU0186,ASSIGN0926,Chemistry,Yes,2,84
STU0186,ASSIGN0927,Mathematics,Yes,3,74
STU0186,ASSIGN0928,Chemistry,Yes,4,81
STU0186,ASSIGN0929,Chemistry,No,12,27
STU0186,ASSIGN0930,Mathematics,No,13,25
STU0187,ASSIGN0931,Physics,No,9,21
STU0187,ASSIGN0932,Physics,Yes,4,62
STU0187,ASSIGN0933,Chemistry,Yes,4,89
STU0187,ASSIGN0934,Chemistry,Yes,0,42
STU0187,ASSIGN0935,Mathematics,No,10,28
STU0188,ASSIGN0936,Biology,No,7,18
STU0188,ASSIGN0937,Mathematics,No,11,37
STU0188,ASSIGN0938,Mathematics,Yes,4,81
STU0188,ASSIGN0939,Physics,Yes,1,53
STU0188,ASSIGN0940,Biology,Yes,1,57
STU0189,ASSIGN0941,Chemistry,Yes,2,90
STU0189,ASSIGN0942,Physics,No,14,21
STU0189,ASSIGN0943,Mathematics,Yes,5,48
STU0189,ASSIGN0944,Physics,Yes,1,45
STU0189,ASSIGN0945,Biology,No,8,22
STU0190,ASSIGN0946,Biology,No,13,36
STU0190,ASSIGN0947,Mathematics,Yes,0,47
STU0190,ASSIGN0948,Biology,Yes,2,85
STU0190,ASSIGN0949,Mathematics,No,14,25
STU0190,ASSIGN0950,Biology,No,9,36
STU0191,ASSIGN0951,Biology,Yes,3,96
STU0191,ASSIGN0952,Biology,No,14,1
STU0191,ASSIGN0953,Mathematics,No,9,38
STU0191,ASSIGN0954,Biology,No,11,19
STU0191,ASSIGN0955,Physics,No,13,11
STU0192,ASSIGN0956,Biology,Yes,4,92
STU0192,ASSIGN0957,Physics,No,6,2
STU0192,ASSIGN0958,Physics,Yes,2,76
STU0192,ASSIGN0959,Biology,Yes,3,68
STU0192,ASSIGN0960,Biology,Yes,3,43
STU0193,ASSIGN0961,Biology,Yes,3,100
STU0193,ASSIGN0962,Biology,Yes,5,45
STU0193,ASSIGN0963,Biology,Yes,4,91
STU0193,ASSIGN0964,Mathematics,Yes,3,66
STU0193,ASSIGN0965,Physics,Yes,4,62
STU0194,ASSIGN0966,Physics,No,11,27
STU0194,ASSIGN0967,Biology,Yes,5,75
STU0194,ASSIGN0968,Physics,Yes,5,95
STU0194,ASSIGN0969,Biology,No,6,39
STU0194,ASSIGN0970,Physics,No,10,9
STU0195,ASSIGN0971,Mathematics,No,12,4
STU0195,ASSIGN0972,Mathematics,Yes,1,42
STU0195,ASSIGN0973,Physics,No,7,2
STU0195,ASSIGN0974,Chemistry,Yes,2,58
STU0195,ASSIGN0975,Chemistry,No,12,18
STU0196,ASSIGN0976,Mathematics,No,14,15
STU0196,ASSIGN0977,Chemistry,No,7,21
STU0196,ASSIGN0978,Biology,Yes,2,43
STU0196,ASSIGN0979,Chemistry,No,7,1
STU0196,ASSIGN0980,Chemistry,No,9,33
STU0197,ASSIGN0981,Mathematics,Yes,5,68
STU0197,ASSIGN0982,Mathematics,No,11,26
STU0197,ASSIGN0983,Mathematics,Yes,2,66
STU0197,ASSIGN0984,Chemistry,No,14,9
STU0197,ASSIGN0985,Biology,No,6,4
STU0198,ASSIGN0986,Mathematics,No,14,15
STU0198,ASSIGN0987,Mathematics,Yes,1,47
STU0198,ASSIGN0988,Mathematics,Yes,0,90
STU0198,ASSIGN0989,Biology,Yes,5,66
STU0198,ASSIGN0990,Biology,No,13,37
STU0199,ASSIGN0991,Physics,Yes,5,44
STU0199,ASSIGN0992,Physics,No,7,18
STU0199,ASSIGN0993,Mathematics,Yes,0,53
STU0199,ASSIGN0994,Chemistry,No,7,2
STU0199,ASSIGN0995,Mathematics,Yes,3,58
STU0200,ASSIGN0996,Chemistry,Yes,3,45
STU0200,ASSIGN0997,Physics,No,9,19
STU0200,ASSIGN0998,Mathematics,No,9,36
STU0200,ASSIGN0999,Mathematics,Yes,2,81
STU0200,ASSIGN1000,Biology,No,10,29
STU0201,ASSIGN1001,Biology,No,11,3
STU0201,ASSIGN1002,Physics,No,14,11
STU0201,ASSIGN1003,Biology,Yes,3,88
STU0201,ASSIGN1004,Biology,No,9,27
STU0201,ASSIGN1005,Biology,Yes,2,77
STU0202,ASSIGN1006,Mathematics,No,11,1
STU0202,ASSIGN1007,Physics,No,8,30
STU0202,ASSIGN1008,Physics,No,8,29
STU0202,ASSIGN1009,Physics,Yes,4,87
STU0202,ASSIGN1010,Physics,Yes,3,86
STU0203,ASSIGN1011,Chemistry,No,7,30
STU0203,ASSIGN1012,Mathematics,No,7,7
STU0203,ASSIGN1013,Mathematics,No,15,12
STU0203,ASSIGN1014,Mathematics,No,15,25
STU0203,ASSIGN1015,Mathematics,No,11,40
STU0204,ASSIGN1016,Biology,Yes,4,84
STU0204,ASSIGN1017,Chemistry,Yes,2,76
STU0204,ASSIGN1018,Chemistry,No,13,6
STU0204,ASSIGN1019,Biology,Yes,0,54
STU0204,ASSIGN1020,Chemistry,Yes,1,82
STU0205,ASSIGN1021,Chemistry,Yes,5,48
STU0205,ASSIGN1022,Biology,No,6,1
STU0205,ASSIGN1023,Biology,Yes,1,42
STU0205,ASSIGN1024,Physics,Yes,5,61
STU0205,ASSIGN1025,Physics,No,9,10
STU0206,ASSIGN1026,Physics,Yes,4,47
STU0206,ASSIGN1027,Mathematics,Yes,3,51
STU0206,ASSIGN1028,Physics,No,8,14
STU0206,ASSIGN1029,Biology,No,14,7
STU0206,ASSIGN1030,Mathematics,Yes,1,85
STU0207,ASSIGN1031,Mathematics,No,13,2
STU0207,ASSIGN1032,Chemistry,Yes,0,99
STU0207,ASSIGN1033,Mathematics,Yes,0,51
STU0207,ASSIGN1034,Mathematics,Yes,5,75
STU0207,ASSIGN1035,Mathematics,No,6,24
STU0208,ASSIGN1036,Physics,Yes,1,64
STU0208,ASSIGN1037,Biology,Yes,5,42
STU0208,ASSIGN1038,Mathematics,No,7,17
STU0208,ASSIGN1039,Chemistry,No,8,18
STU0208,ASSIGN1040,Physics,No,15,36
STU0209,ASSIGN1041,Chemistry,No,9,28
STU0209,ASSIGN1042,Physics,Yes,0,80
STU0209,ASSIGN1043,Physics,Yes,5,52
STU0209,ASSIGN1044,Physics,Yes,3,75
STU0209,ASSIGN1045,Mathematics,No,13,10
STU0210,ASSIGN1046,Physics,No,15,38
STU0210,ASSIGN1047,Physics,No,9,3
STU0210,ASSIGN1048,Physics,Yes,0,72
STU0210,ASSIGN1049,Physics,No,9,12
STU0210,ASSIGN1050,Biology,Yes,3,70
STU0211,ASSIGN1051,Chemistry,No,7,30
STU0211,ASSIGN1052,Mathematics,No,9,19
STU0211,ASSIGN1053,Physics,Yes,4,68
STU0211,ASSIGN1054,Biology,No,13,13
STU0211,ASSIGN1055,Chemistry,No,10,5
STU0212,ASSIGN1056,Chemistry,Yes,0,84
STU0212,ASSIGN1057,Physics,Yes,4,87
STU0212,ASSIGN1058,Chemistry,Yes,2,68
STU0212,ASSIGN1059,Biology,Yes,2,76
STU0212,ASSIGN1060,Chemistry,Yes,2,93
STU0213,ASSIGN1061,Biology,Yes,0,61
STU0213,ASSIGN1062,Biology,No,13,7
STU0213,ASSIGN1063,Biology,Yes,0,76
STU0213,ASSIGN1064,Chemistry,Yes,1,98
STU0213,ASSIGN1065,Chemistry,No,11,7
STU0214,ASSIGN1066,Mathematics,No,7,23
STU0214,ASSIGN1067,Physics,Yes,1,70
STU0214,ASSIGN1068,Biology,Yes,0,98
STU0214,ASSIGN1069,Mathematics,No,11,40
STU0214,ASSIGN1070,Chemistry,No,10,6
STU0215,ASSIGN1071,Mathematics,No,12,17
STU0215,ASSIGN1072,Biology,No,11,11
